"","Equil.pop","Equil.sd","speed","harvest","thresh"
"200",7.38309926801709e-30,2.51436195843062e-29,0.18,0.1,NA
"201",4.21384312538301e-49,1.89068998758744e-48,0.18,0.11,NA
"202",1.54030307873874e-68,8.30303791683468e-68,0.18,0.12,NA
"203",3.56674511210822e-88,2.20497990903355e-87,0.18,0.13,NA
"204",5.17418796038865e-108,3.5632528954215e-107,0.18,0.14,NA
"205",4.64923337573847e-128,3.49449113559214e-127,0.18,0.15,NA
"206",2.5576349398431e-148,2.06622860386972e-147,0.18,0.16,NA
"207",8.51206164568182e-169,0,0.18,0.17,NA
"208",1.69297795110045e-189,0,0.18,0.18,NA
"209",1.98709505931144e-210,0,0.18,0.19,NA
"210",1.35864136578115e-231,0,0.18,0.2,NA
"211",1782.43103518222,0,0.2,0,NA
"212",1566.82828768572,29.1632628754477,0.2,0.01,NA
"213",1348.56262352715,50.9282193605898,0.2,0.02,NA
"214",1127.58399308772,64.7213830473619,0.2,0.03,NA
"215",903.839698285801,69.9979110838957,0.2,0.04,NA
"216",677.273793720445,66.255367043726,0.2,0.05,NA
"217",447.826426526944,53.0473043684392,0.2,0.06,NA
"218",215.432955137568,29.9958429575433,0.2,0.07,NA
"219",0.306953665324113,0.120206594569854,0.2,0.08,NA
"220",5.78954295377543e-20,1.55715397575791e-19,0.2,0.09,NA
"221",5.10263934224657e-39,1.99438723835104e-38,0.2,0.1,NA
"222",2.90804750306011e-58,1.41677627917528e-57,0.2,0.11,NA
"223",1.06035156237196e-77,6.0487534895966e-77,0.2,0.12,NA
"224",2.44713372939132e-97,1.57797785811999e-96,0.2,0.13,NA
"225",3.53550080822849e-117,2.51777517275165e-116,0.2,0.14,NA
"226",3.16188706825551e-137,2.4450921918539e-136,0.2,0.15,NA
"227",1.73036365088574e-157,1.43423393693291e-156,0.2,0.16,NA
"228",5.72640299056186e-178,0,0.2,0.17,NA
"229",1.13211603669178e-198,0,0.2,0.18,NA
"230",1.32043696129594e-219,0,0.2,0.19,NA
"231",8.96904997204234e-241,0,0.2,0.2,NA
"232",1664.08537275648,0,0.22,0,NA
"233",1447.27655513562,24.5767011578031,0.22,0.01,NA
"234",1227.8346153813,42.2338137265043,0.22,0.02,NA
"235",1005.70856802419,52.4999077283445,0.22,0.03,NA
"236",780.844008577486,54.9275664253526,0.22,0.04,NA
"237",553.182529007878,49.1025454504525,0.22,0.05,NA
"238",322.66113532316,34.6526671081577,0.22,0.06,NA
"239",89.2116962439024,11.2560068012249,0.22,0.07,NA
"240",3.87267307753305e-11,7.33290666822867e-11,0.22,0.08,NA
"241",5.24044583997279e-30,1.75785070163667e-29,0.22,0.09,NA
"242",4.62758728607754e-49,2.0327511769397e-48,0.22,0.1,NA
"243",2.63955109690103e-68,1.38928042616952e-67,0.22,0.11,NA
"244",9.62374410353372e-88,5.80791308360904e-87,0.22,0.12,NA
"245",2.21905417498151e-107,1.4946517364882e-106,0.22,0.13,NA
"246",3.20091541039964e-127,2.36168271145272e-126,0.22,0.14,NA
"247",2.85640963438082e-147,2.27647848600619e-146,0.22,0.15,NA
"248",1.55896219553102e-167,0,0.22,0.16,NA
"249",5.14289302851038e-188,0,0.22,0.17,NA
"250",1.01314656567557e-208,0,0.22,0.18,NA
"251",1.17707272397922e-229,0,0.22,0.19,NA
"252",7.96160198551507e-251,0,0.22,0.2,NA
"253",1534.53383787632,0,0.24,0,NA
"254",1316.63861237245,20.5467354094801,0.24,0.01,NA
"255",1096.06143438522,34.5961983361803,0.24,0.02,NA
"256",872.748091919827,41.7529578284242,0.24,0.03,NA
"257",646.642086751035,41.6409743504775,0.24,0.04,NA
"258",417.683070233558,33.9093014869944,0.24,0.05,NA
"259",185.800551414488,18.2373171164132,0.24,0.06,NA
"260",0.00215397410779047,0.00175943412827027,0.24,0.07,NA
"261",4.6646619842579e-22,1.31312600153455e-21,0.24,0.08,NA
"262",6.30955074478173e-41,2.4963550394929e-40,0.24,0.09,NA
"263",5.5640958787334e-60,2.70832936379061e-59,0.24,0.1,NA
"264",3.16619956599539e-79,1.79230341198453e-78,0.24,0.11,NA
"265",1.15058879350673e-98,7.33834759985348e-98,0.24,0.12,NA
"266",2.64213480979365e-118,1.85955106824432e-117,0.24,0.13,NA
"267",3.79276059481937e-138,2.90175989518835e-137,0.24,0.14,NA
"268",3.36600051492887e-158,2.76726495053195e-157,0.24,0.15,NA
"269",1.82595568693397e-178,0,0.24,0.16,NA
"270",5.98407791494137e-199,0,0.24,0.17,NA
"271",1.17055719475836e-219,0,0.24,0.18,NA
"272",1.34979307969057e-240,0,0.24,0.19,NA
"273",9.05804637364411e-262,0,0.24,0.2,NA
"274",1393.79453890025,0,0.26,0,NA
"275",1174.59646706807,17.0736079511183,0.26,0.01,NA
"276",952.683812014901,27.9781249325078,0.26,0.02,NA
"277",728.0006648715,32.3720652920551,0.26,0.03,NA
"278",500.488067032025,29.9299888393476,0.26,0.04,NA
"279",270.083634649184,20.3469542437563,0.26,0.05,NA
"280",36.7407051987435,3.34463235773067,0.26,0.06,NA
"281",3.86699595799886e-15,8.73106559051717e-15,0.26,0.07,NA
"282",7.84539697793029e-34,2.78055238403036e-33,0.26,0.08,NA
"283",1.04451400872955e-52,4.70767761502323e-52,0.26,0.09,NA
"284",9.03462169286374e-72,4.81206798581807e-71,0.26,0.1,NA
"285",5.02559758347004e-91,3.0453424414984e-90,0.26,0.11,NA
"286",1.77933418802075e-110,1.19804883482848e-109,0.26,0.12,NA
"287",3.96765014255741e-130,2.92010357762101e-129,0.26,0.13,NA
"288",5.51209333400932e-150,4.38028748163363e-149,0.26,0.14,NA
"289",4.71825902429316e-170,0,0.26,0.15,NA
"290",2.46016785749271e-190,0,0.26,0.16,NA
"291",7.72237528478583e-211,0,0.26,0.17,NA
"292",1.44166621624983e-231,0,0.26,0.18,NA
"293",1.58073520051342e-252,0,0.26,0.19,NA
"294",1.00485865278379e-273,0,0.26,0.2,NA
"295",1241.86819370299,0,0.28,0,NA
"296",1021.21489762501,13.732705404472,0.28,0.01,NA
"297",797.858433487555,21.6610691880023,0.28,0.02,NA
"298",571.741847960773,23.4881822950115,0.28,0.03,NA
"299",342.804916741963,18.9297756096267,0.28,0.04,NA
"300",110.983795764981,7.71742787163403,0.28,0.05,NA
"301",3.67044741361208e-09,6.07796324909859e-09,0.28,0.06,NA
"302",1.14548831373365e-27,3.62348273162532e-27,0.28,0.07,NA
"303",2.37042748094831e-46,9.91909495695088e-46,0.28,0.08,NA
"304",3.22294740740637e-65,1.62023775465192e-64,0.28,0.09,NA
"305",2.85099347204532e-84,1.64531074915026e-83,0.28,0.1,NA
"306",1.6245067746454e-103,1.04779036499212e-102,0.28,0.11,NA
"307",5.90218754969401e-123,4.17936895370602e-122,0.28,0.12,NA
"308",1.35317682606441e-142,1.03840740811857e-141,0.28,0.13,NA
"309",1.93693436033928e-162,1.58736725233651e-161,0.28,0.14,NA
"310",1.71212124068482e-182,0,0.28,0.15,NA
"311",9.24089043982899e-203,0,0.28,0.16,NA
"312",3.01024874550158e-223,0,0.28,0.17,NA
"313",5.84774636400263e-244,0,0.28,0.18,NA
"314",6.69097107603721e-265,0,0.28,0.19,NA
"315",4.45183953866732e-286,0,0.28,0.2,NA
"316",1078.73827463153,0,0.3,0,NA
"317",856.598661846791,10.7607440812658,0.3,0.01,NA
"318",631.706419987078,16.0094392914587,0.3,0.02,NA
"319",404.001504322411,15.4830670496752,0.3,0.03,NA
"320",173.419618081965,8.92848425190427,0.3,0.04,NA
"321",0.00035063000349201,0.000332824005978418,0.3,0.05,NA
"322",1.68459094779346e-22,4.74219497337273e-22,0.3,0.06,NA
"323",5.26359098327715e-41,2.05544121595834e-40,0.3,0.07,NA
"324",1.08991543571532e-59,5.20443336698427e-59,0.3,0.08,NA
"325",1.48134726487001e-78,8.19484895076696e-78,0.3,0.09,NA
"326",1.30875059406165e-97,8.13781874387405e-97,0.3,0.1,NA
"327",7.44222641672802e-117,5.10086745045445e-116,0.3,0.11,NA
"328",2.69657779123327e-136,2.00932546352195e-135,0.3,0.12,NA
"329",6.16166022134891e-156,4.93978140738033e-155,0.3,0.13,NA
"330",8.78511130710836e-176,0,0.3,0.14,NA
"331",7.73070819225745e-196,0,0.3,0.15,NA
"332",4.15172488892411e-216,0,0.3,0.16,NA
"333",1.34504476489044e-236,0,0.3,0.17,NA
"334",2.59742046998348e-257,0,0.3,0.18,NA
"335",2.95304801157732e-278,0,0.3,0.19,NA
"336",1.95147814163636e-299,0,0.3,0.2,NA
"337",904.37103198899,0,0.32,0,NA
"338",680.581438697932,8.036833107346,0.32,0.01,NA
"339",454.008433151693,10.8101906568927,0.32,0.02,NA
"340",224.590398904203,8.08303349487408,0.32,0.03,NA
"341",1.9740406686629,0.341823273062711,0.32,0.04,NA
"342",2.96415331746043e-18,7.4040243513382e-18,0.32,0.05,NA
"343",1.39099074387995e-36,5.09385903456836e-36,0.32,0.06,NA
"344",4.36199802859437e-55,1.98836678219194e-54,0.32,0.07,NA
"345",9.05566611320917e-74,4.82338190392831e-73,0.32,0.08,NA
"346",1.23289010015883e-92,7.41779991139854e-92,0.32,0.09,NA
"347",1.09025186017314e-111,7.25412239553128e-111,0.32,0.1,NA
"348",6.20115646795718e-131,4.49646906105372e-130,0.32,0.11,NA
"349",2.24598540822014e-150,1.7556346702866e-149,0.32,0.12,NA
"350",5.12697997838692e-170,0,0.32,0.13,NA
"351",7.29867917648462e-190,0,0.32,0.14,NA
"352",6.40954492698767e-210,0,0.32,0.15,NA
"353",3.4335029467801e-230,0,0.32,0.16,NA
"354",1.10903937005955e-250,0,0.32,0.17,NA
"355",2.13433759511679e-271,0,0.32,0.18,NA
"356",2.41723419533398e-292,0,0.32,0.19,NA
"357",1.59060473373876e-313,0,0.32,0.2,NA
"358",718.715396017861,0,0.34,0,NA
"359",493.144366289316,5.48632343048141,0.34,0.01,NA
"360",264.774468345755,5.93725268788379,0.34,0.02,NA
"361",33.5819587501603,1.13824257230116,0.34,0.03,NA
"362",6.66292748379393e-15,1.47904319176959e-14,0.34,0.04,NA
"363",4.67024582651207e-33,1.61643090682548e-32,0.34,0.05,NA
"364",2.20529297681433e-51,9.66215772295631e-51,0.34,0.06,NA
"365",6.95147287868503e-70,3.585563658626e-69,0.34,0.07,NA
"366",1.44933560391693e-88,8.47910033084151e-88,0.34,0.08,NA
"367",1.98008923808487e-107,1.2843748258985e-106,0.34,0.09,NA
"368",1.75586375030032e-126,1.24346774234532e-125,0.34,0.1,NA
"369",1.00083367110371e-145,7.6519742298203e-145,0.34,0.11,NA
"370",3.63050855041591e-165,0,0.34,0.12,NA
"371",8.29582699261027e-185,0,0.34,0.13,NA
"372",1.18157934984435e-204,0,0.34,0.14,NA
"373",1.03768022790859e-224,0,0.34,0.15,NA
"374",5.55649164486576e-245,0,0.34,0.16,NA
"375",1.79331451033877e-265,0,0.34,0.17,NA
"376",3.44704448081996e-286,0,0.34,0.18,NA
"377",3.89773310376894e-307,0,0.34,0.19,NA
"378",5.06417286987278e-321,0,0.34,0.2,NA
"379",521.702760676841,0,0.36,0,NA
"380",294.245620488889,3.09488374041497,0.36,0.01,NA
"381",63.9339159512781,1.35487127420371,0.36,0.02,NA
"382",2.01012874613014e-12,4.00246162993257e-12,0.36,0.03,NA
"383",2.08194447810899e-30,6.87824898998373e-30,0.36,0.04,NA
"384",1.46393716798029e-48,6.21149537482192e-48,0.36,0.05,NA
"385",6.92670479010238e-67,3.48073928327421e-66,0.36,0.06,NA
"386",2.18563554673121e-85,1.24947885539822e-84,0.36,0.07,NA
"387",4.55746400053949e-104,2.89354765257517e-103,0.36,0.08,NA
"388",6.22218866805667e-123,4.31755394881494e-122,0.36,0.09,NA
"389",5.50977250661673e-142,4.13060630422481e-141,0.36,0.1,NA
"390",3.13395768841191e-161,2.51633569245071e-160,0.36,0.11,NA
"391",1.13373128767365e-180,0,0.36,0.12,NA
"392",2.58197828026153e-200,0,0.36,0.13,NA
"393",3.66317566961086e-220,0,0.36,0.14,NA
"394",3.20274798562489e-240,0,0.36,0.15,NA
"395",1.70645756658436e-260,0,0.36,0.16,NA
"396",5.47728508761713e-281,0,0.36,0.17,NA
"397",1.04653586776977e-301,0,0.36,0.18,NA
"398",5.12840140383214e-321,0,0.36,0.19,NA
"399",5.06417286987278e-321,0,0.36,0.2,NA
"400",313.246659730705,0,0.38,0,NA
"401",83.7648395030823,0.836754843708682,0.38,0.01,NA
"402",8.9248439293496e-11,1.62822596597939e-10,0.38,0.02,NA
"403",1.35938948793562e-28,4.33898264594553e-28,0.38,0.03,NA
"404",1.41623793512666e-46,5.86789737129801e-46,0.38,0.04,NA
"405",1.00063024370962e-64,4.93119950143826e-64,0.38,0.05,NA
"406",4.75287486825294e-83,2.67032350515786e-82,0.38,0.06,NA
"407",1.5043250027118e-101,9.39729126371265e-101,0.38,0.07,NA
"408",3.14429939963585e-120,2.14809770386875e-119,0.38,0.08,NA
"409",4.30049809278937e-139,3.17546818946501e-138,0.38,0.09,NA
"410",3.81285269112086e-158,3.01620170467946e-157,0.38,0.1,NA
"411",2.17039047199407e-177,0,0.38,0.11,NA
"412",7.8539555900272e-197,0,0.38,0.12,NA
"413",1.78848013065638e-216,0,0.38,0.13,NA
"414",2.53614646937202e-236,0,0.38,0.14,NA
"415",2.21547361406071e-256,0,0.38,0.15,NA
"416",1.17901035042771e-276,0,0.38,0.16,NA
"417",3.77854462521209e-297,0,0.38,0.17,NA
"418",7.21114995584529e-318,0,0.38,0.18,NA
"419",5.06417286987278e-321,0,0.38,0.19,NA
"420",5.06417286987278e-321,0,0.38,0.2,NA
"421",93.2423455464681,2.01258896705858e-06,0.4,0,NA
"422",6.21470021911328e-10,1.07715658990345e-09,0.4,0.01,NA
"423",1.38499347868221e-27,4.33193440750457e-27,0.4,0.02,NA
"424",2.12621748734997e-45,8.68056616189337e-45,0.4,0.03,NA
"425",2.23033188036441e-63,1.08530672037079e-62,0.4,0.04,NA
"426",1.58503949322051e-81,8.8020337542858e-81,0.4,0.05,NA
"427",7.56636041689665e-100,4.6742360677071e-99,0.4,0.06,NA
"428",2.40502268894502e-118,1.62532650557113e-117,0.4,0.07,NA
"429",5.0451150249779e-137,3.68580854501195e-136,0.4,0.08,NA
"430",6.9213339356795e-156,5.41796876124225e-155,0.4,0.09,NA
"431",6.15210510410277e-175,0,0.4,0.1,NA
"432",3.50923523014475e-194,0,0.4,0.11,NA
"433",1.27197187655334e-213,0,0.4,0.12,NA
"434",2.9001033553979e-233,0,0.4,0.13,NA
"435",4.1160406492084e-253,0,0.4,0.14,NA
"436",3.59742330415696e-273,0,0.4,0.15,NA
"437",1.91475151607024e-293,0,0.4,0.16,NA
"438",6.13542725887798e-314,0,0.4,0.17,NA
"439",5.06417286987278e-321,0,0.4,0.18,NA
"440",5.06417286987278e-321,0,0.4,0.19,NA
"441",5.06417286987278e-321,0,0.4,0.2,NA
"442",7.2319446182635e-10,1.24810369022052e-09,0.42,0,NA
"443",2.3341993791138e-27,7.26401478096629e-27,0.42,0.01,NA
"444",5.22642522112702e-45,2.12188814513166e-44,0.42,0.02,NA
"445",8.05430676602258e-63,3.89546818871873e-62,0.42,0.03,NA
"446",8.47255170796074e-81,4.67385561228844e-80,0.42,0.04,NA
"447",6.03300446667951e-99,3.70040999926937e-98,0.42,0.05,NA
"448",2.88338737151702e-117,1.93376126554184e-116,0.42,0.06,NA
"449",9.16999642098404e-136,6.64527408493271e-135,0.42,0.07,NA
