"","Equil.pop","Equil.pop.sd","Equil.pop.se","Equil.harvest","Equil.harvest.sd","Equil.harvest.se","speed","harvest","thresh","steps.harv","steps.move","req","management"
"32",207.66126947338,259.122829121552,14.9604635146505,4.39066148469591,5.77102676918582,0.333190385868997,0.02,0.1,NA,101,900,0,"Few Large MPAs"
"33",7.42209528871175,9.81172289871932,0.566480085678962,0.200259479658826,0.285787002265876,0.01649992026891,0.02,0.11,NA,101,900,0,"Few Large MPAs"
"34",0.0881203176290918,0.123373877305956,0.00712299412735618,0.00240139898803036,0.00364993271679292,0.000210728963656441,0.02,0.12,NA,101,900,0,"Few Large MPAs"
"35",0.000964609028456698,0.00140845276549092,8.13170583297056e-05,2.63228174647693e-05,4.19482043529327e-05,2.42188070751871e-06,0.02,0.13,NA,101,900,0,"Few Large MPAs"
"36",1.00658736609028e-05,1.51798291027509e-05,8.76407841872573e-07,2.75037058148421e-07,4.55082863336947e-07,2.62742213651172e-08,0.02,0.14,NA,101,900,0,"Few Large MPAs"
"37",1.00084107017412e-07,1.54955375567477e-07,8.94635277962627e-09,2.73841782572135e-09,4.67575926144046e-09,2.69955086825854e-10,0.02,0.15,NA,101,900,0,"Few Large MPAs"
"38",9.47187876902353e-10,1.49965764182948e-09,8.6582774320253e-11,2.59534294107776e-11,4.55422968890749e-11,2.62938573684213e-12,0.02,0.16,NA,101,900,0,"Few Large MPAs"
"39",8.5227321090444e-12,1.37607648859538e-11,7.94478131116057e-13,2.33872107324461e-13,4.20520140295053e-13,2.42787416199008e-14,0.02,0.17,NA,101,900,0,"Few Large MPAs"
"40",7.28262772684432e-14,1.19662069204791e-13,6.90869278671734e-15,2.00140483825179e-15,3.67924386620065e-15,2.12421243656522e-16,0.02,0.18,NA,101,900,0,"Few Large MPAs"
"41",5.90255829850382e-16,9.85380525055582e-16,5.68909711395055e-17,1.624547646118e-17,3.04786727445731e-17,1.75968699136218e-18,0.02,0.19,NA,101,900,0,"Few Large MPAs"
"42",4.5320285435735e-18,7.67667677873198e-18,4.43213140468266e-19,1.24917205831215e-19,2.38828398069648e-19,1.37887639915638e-20,0.02,0.2,NA,101,900,0,"Few Large MPAs"
"43",2317.55155673259,1.00661056741548e-06,5.8116688206645e-08,0,0,0,0.04,0,NA,101,500,0,"Few Large MPAs"
"44",2131.87735219772,117.447430924554,6.78083058599213,4.81030423179423,3.29779194618434,0.190398106786091,0.04,0.01,NA,101,500,0,"Few Large MPAs"
"45",1944.4287984401,231.222967381312,13.3496642460424,8.4576099347746,5.70775463662365,0.3295373675923,0.04,0.02,NA,101,700,0,"Few Large MPAs"
"46",1754.71689769888,338.784247152046,19.5597176290438,10.9700616508024,7.32766567385918,0.423062974933418,0.04,0.03,NA,101,700,0,"Few Large MPAs"
"47",1561.57321101117,435.78200384453,25.1598857227634,12.4071681750543,8.32895466667767,0.480872421887454,0.04,0.04,NA,101,700,0,"Few Large MPAs"
"48",1362.44837199253,514.618419229812,29.7115082872272,12.8784832400032,8.96411273353134,0.517543289975047,0.04,0.05,NA,101,700,0,"Few Large MPAs"
"49",1152.42278805903,562.613324348422,32.4824954262231,12.5579251550962,9.48664600224993,0.547711762310569,0.04,0.06,NA,101,700,0,"Few Large MPAs"
"50",924.781757235421,561.822784589746,32.4368535919755,11.642735059415,9.92978494708084,0.573296401219222,0.04,0.07,NA,101,500,0,"Few Large MPAs"
"51",671.752842100433,489.677053260305,28.271517851582,10.1388570730245,9.84525692524745,0.568416173603264,0.04,0.08,NA,101,700,0,"Few Large MPAs"
"52",410.742833430126,344.889483759461,19.9122036289196,7.68685764386735,8.31357368013887,0.479984400215597,0.04,0.09,NA,101,500,0,"Few Large MPAs"
"53",173.443751870333,163.753540497578,9.45431506870309,3.98462655659529,4.69648899613822,0.271151918616652,0.04,0.1,NA,101,500,0,"Few Large MPAs"
"54",44.4221099777617,54.5420346218608,3.14898583710812,1.14621927434442,1.67412680776599,0.0966557563121263,0.04,0.11,NA,101,500,0,"Few Large MPAs"
"55",9.47476808343778,15.3971611118613,0.888955511268917,0.255655423149125,0.486540463310959,0.0280904267464227,0.04,0.12,NA,101,500,0,"Few Large MPAs"
"56",2.04548221263617,3.77967808702267,0.218219816099267,0.0560231139698244,0.121817801434934,0.00703315404505474,0.04,0.13,NA,101,500,0,"Few Large MPAs"
"57",0.44309669996508,0.869093937450625,0.050177161873819,0.0121975258813986,0.0284255430307974,0.00164114949206922,0.04,0.14,NA,101,500,0,"Few Large MPAs"
"58",0.0949682517000968,0.193187378072479,0.0111536784734184,0.0026207685962904,0.00639751586831194,0.00036936075087148,0.04,0.15,NA,101,500,0,"Few Large MPAs"
"59",0.0200494950113095,0.0418992849421767,0.00241905634402186,0.000554309441950816,0.001403066982015,8.10061099757435e-05,0.04,0.16,NA,101,500,0,"Few Large MPAs"
"60",0.00416371835701865,0.00889239776825627,0.000513402824524398,0.000115306191474868,0.000300850493922294,1.73696113651868e-05,0.04,0.17,NA,101,500,0,"Few Large MPAs"
"61",0.000850047711482835,0.00184882995501416,0.000106742247221327,2.35780818043241e-05,6.31532966025129e-05,3.64615727936731e-06,0.04,0.18,NA,101,500,0,"Few Large MPAs"
"62",0.000170525593100025,0.000376740785762486,2.17511394074682e-05,4.7373105496647e-06,1.29858640121389e-05,7.49739208306825e-07,0.04,0.19,NA,101,500,0,"Few Large MPAs"
"63",3.35993697859293e-05,7.52531505570363e-05,4.34474267314723e-06,9.34839752602793e-07,2.61627450229873e-06,1.51050678817613e-07,0.04,0.2,NA,101,500,0,"Few Large MPAs"
"64",2291.73517442171,0.00100503596796612,5.80257786650493e-05,0,0,0,0.06,0,NA,101,420,0,"Few Large MPAs"
"65",2095.24887595548,98.128973146624,5.66547890615049,4.9513805927271,3.2420140489809,0.187177768389567,0.06,0.01,NA,101,420,0,"Few Large MPAs"
"66",1895.63212982502,189.058554690318,10.9153007443057,8.76581654183053,5.69092119602446,0.328565488446167,0.06,0.02,NA,101,660,0,"Few Large MPAs"
"67",1692.19464676652,269.470206552057,15.5578696291414,11.4790325954837,7.4474275148005,0.429977428044029,0.06,0.03,NA,101,660,0,"Few Large MPAs"
"68",1483.90366215044,334.692341551209,19.3234713490297,13.1461902061715,8.64297101299346,0.499002164094991,0.06,0.04,NA,101,540,0,"Few Large MPAs"
"69",1269.35988919272,378.504186364298,21.8529493886827,13.8372825964109,9.40735286743991,0.543133771037823,0.06,0.05,NA,101,660,0,"Few Large MPAs"
"70",1046.92047569292,393.330676143001,22.7089571751699,13.6151242061719,9.79410149180229,0.565462713276257,0.06,0.06,NA,101,660,0,"Few Large MPAs"
"71",815.089598237415,371.188148404735,21.4305577401473,12.4854016390787,9.67878576752165,0.558804956830734,0.06,0.07,NA,101,660,0,"Few Large MPAs"
"72",573.307753442925,305.721108308998,17.6508164179151,10.3267055495114,8.6862803034323,0.501502627144318,0.06,0.08,NA,101,660,0,"Few Large MPAs"
"73",325.05083538116,196.545994469744,11.3475882815249,6.89161258954249,6.25167170860741,0.360940434384966,0.06,0.09,NA,101,660,0,"Few Large MPAs"
"74",105.037328812175,71.3323511487663,4.11837521376691,2.58281248070199,2.51094686480305,0.144969584831489,0.06,0.1,NA,101,660,0,"Few Large MPAs"
"75",26.9347294729183,27.6268935908781,1.59503944515666,0.717789182255726,0.926930794607397,0.0535163743786734,0.06,0.11,NA,101,540,0,"Few Large MPAs"
"76",4.46477418510286,6.83499734978764,0.394618755981027,0.124206602065181,0.227046860077646,0.0131085565784488,0.06,0.12,NA,101,540,0,"Few Large MPAs"
"77",8.89183065568284,17.0100296316111,0.98207451867342,0.24890266556918,0.563693306574898,0.0325448482291408,0.06,0.13,NA,101,420,0,"Few Large MPAs"
"78",3.45358974712531,7.34732375291192,0.424197934656703,0.0983297408830354,0.249255185729205,0.0143907548577667,0.06,0.14,NA,101,420,0,"Few Large MPAs"
"79",1.35076689051277,3.05827218864257,0.176569427136793,0.0388621760086805,0.105775256302795,0.00610693727000203,0.06,0.15,NA,101,420,0,"Few Large MPAs"
"80",0.526825297910394,1.24256232573305,0.0717393693246866,0.0152646653071127,0.0436906512318734,0.00252248092497922,0.06,0.16,NA,101,420,0,"Few Large MPAs"
"81",0.204031257355544,0.495800704093851,0.0286250669972991,0.00594367394231063,0.0176890861978377,0.00102127986780401,0.06,0.17,NA,101,420,0,"Few Large MPAs"
"82",0.0783166722705992,0.1948447633327,0.0112493676560323,0.00229172194327168,0.00704389899646354,0.000406679698175276,0.06,0.18,NA,101,420,0,"Few Large MPAs"
"83",0.0297670413375889,0.0755189955438977,0.00436009124061995,0.000874515957439022,0.00276339412327864,0.000159544634095195,0.06,0.19,NA,101,420,0,"Few Large MPAs"
"84",0.0111970566649316,0.0288864911938414,0.00166776234667081,0.000330151204911446,0.00106897552649956,6.17173307981641e-05,0.06,0.2,NA,101,420,0,"Few Large MPAs"
"85",2253.88421573119,0,0,0,0,0,0.08,0,NA,101,900,0,"Few Large MPAs"
"86",2051.6575565735,81.4980758746594,4.70529360446711,4.95463919524756,3.18390204407969,0.183822670222281,0.08,0.01,NA,101,900,0,"Few Large MPAs"
"87",1845.94900826729,153.882711939701,8.88442251620162,8.80262364488487,5.63275903584864,0.325207494562751,0.08,0.02,NA,101,900,0,"Few Large MPAs"
"88",1636.27686790276,214.256199583941,12.3700874505335,11.570861620954,7.42338731678716,0.428589466564592,0.08,0.03,NA,101,900,0,"Few Large MPAs"
"89",1422.0714716868,259.136377265632,14.9612457171137,13.2907502103495,8.63320053553734,0.498438065316051,0.08,0.04,NA,101,900,0,"Few Large MPAs"
"90",1202.71482445961,284.591299957837,16.4308863639683,13.9886251672868,9.31213282399935,0.537636239266558,0.08,0.05,NA,101,900,0,"Few Large MPAs"
"91",977.622027756587,286.566931996494,16.5449495329021,13.668931400856,9.4429304216333,0.545187842086889,0.08,0.06,NA,101,900,0,"Few Large MPAs"
"92",746.357576349348,261.431814085892,15.0937728237222,12.2915288447052,8.90262718794279,0.513993420345365,0.08,0.07,NA,101,900,0,"Few Large MPAs"
"93",508.762712623374,206.687276055116,11.9330954468492,9.7502563180645,7.44513202985111,0.429844898158684,0.08,0.08,NA,101,900,0,"Few Large MPAs"
"94",265.849193306792,122.066833471779,7.0475319164057,5.88188961266397,4.73449014340909,0.273345915877287,0.08,0.09,NA,101,900,0,"Few Large MPAs"
"95",53.6720261693326,27.9345807515475,1.61280377166053,1.35140469959968,1.15092897927764,0.0664489156004085,0.08,0.1,NA,101,900,0,"Few Large MPAs"
"96",1.45702946154452,1.32418922363866,0.0764521004725782,0.0397578907417198,0.0473898710894732,0.0027360554830369,0.08,0.11,NA,101,900,0,"Few Large MPAs"
"97",0.0177810210893185,0.0261924644874072,0.00151222264225443,0.000506636207477401,0.000896646436630411,5.17679061556486e-05,0.08,0.12,NA,101,900,0,"Few Large MPAs"
"98",0.00019140752122735,0.000363628400676812,2.09940955015751e-05,5.6046033068497e-06,1.25487360885669e-05,7.24501615872369e-07,0.08,0.13,NA,101,900,0,"Few Large MPAs"
"99",1.96184552365683e-06,4.30489997610948e-06,2.48543516004122e-07,5.8558632154397e-08,1.51133944915997e-07,8.72572237809407e-09,0.08,0.14,NA,101,900,0,"Few Large MPAs"
"100",1.92299927409205e-08,4.61107713370807e-08,2.66220662440048e-09,5.82344017137346e-10,1.64908985534292e-09,9.52102471900115e-11,0.08,0.15,NA,101,900,0,"Few Large MPAs"
"101",1.79921812295455e-10,4.57535273325974e-10,2.641581132185e-11,5.51110889531476e-12,1.66609026777273e-11,9.61917664592799e-13,0.08,0.16,NA,101,900,0,"Few Large MPAs"
"102",1.60359503081755e-12,4.2513990017216e-12,2.45454635807647e-13,4.95827685246343e-14,1.57473104484519e-13,9.09171392642631e-15,0.08,0.17,NA,101,900,0,"Few Large MPAs"
"103",1.35906234242226e-14,3.7181701558369e-14,2.14668654036526e-15,4.23604131970362e-16,1.39934512949814e-15,8.07912287204941e-17,0.08,0.18,NA,101,900,0,"Few Large MPAs"
"104",1.09351424210111e-16,3.06738225554214e-16,1.77095397094474e-17,3.43247984743262e-18,1.17170346317646e-17,6.76483309875345e-19,0.08,0.19,NA,101,900,0,"Few Large MPAs"
"105",8.34063947702775e-19,2.38854856333251e-18,1.37902915601252e-19,2.634716557717e-20,9.25136620895859e-20,5.34127877111405e-21,0.08,0.2,NA,101,900,0,"Few Large MPAs"
"106",2204.17655890987,1.83962006545567e-05,1.06210513999747e-06,0,0,0,0.1,0,NA,101,500,0,"Few Large MPAs"
"107",1998.4158056041,67.8956181077273,3.91995533912924,4.88524633067746,3.10897011005365,0.179496472994197,0.1,0.01,NA,101,700,0,"Few Large MPAs"
