"","Equil.pop","Equil.sd","speed","harvest","thresh"
"492",5.05429155695595e-321,0,0.46,0.08,NA
"493",5.05429155695595e-321,0,0.46,0.09,NA
"494",5.05429155695595e-321,0,0.46,0.1,NA
"495",5.05429155695595e-321,0,0.46,0.11,NA
"496",5.05429155695595e-321,0,0.46,0.12,NA
"497",4.76279282590962e-321,0,0.46,0.13,NA
"498",3.95252516672997e-321,0,0.46,0.14,NA
"499",3.89323728922902e-321,0,0.46,0.15,NA
"500",3.89323728922902e-321,0,0.46,0.16,NA
"501",3.89323728922902e-321,0,0.46,0.17,NA
"502",3.89323728922902e-321,0,0.46,0.18,NA
"503",3.89323728922902e-321,0,0.46,0.19,NA
"504",3.89323728922902e-321,0,0.46,0.2,NA
"505",1.49136188089453e-65,7.35362916766642e-65,0.48,0,NA
"506",4.66341680846329e-105,2.92902735011817e-104,0.48,0.01,NA
"507",3.34745769237271e-145,2.47911310142784e-144,0.48,0.02,NA
"508",4.89403016303997e-186,0,0.48,0.03,NA
"509",1.02265273591143e-227,0,0.48,0.04,NA
"510",4.83555786978404e-275,0,0.48,0.05,NA
"511",1.19366260035245e-320,0,0.48,0.06,NA
"512",5.05429155695595e-321,0,0.48,0.07,NA
"513",5.05429155695595e-321,0,0.48,0.08,NA
"514",5.05429155695595e-321,0,0.48,0.09,NA
"515",5.05429155695595e-321,0,0.48,0.1,NA
"516",5.05429155695595e-321,0,0.48,0.11,NA
"517",5.05429155695595e-321,0,0.48,0.12,NA
"518",4.75291151299279e-321,0,0.48,0.13,NA
"519",3.95252516672997e-321,0,0.48,0.14,NA
"520",3.89323728922902e-321,0,0.48,0.15,NA
"521",3.89323728922902e-321,0,0.48,0.16,NA
"522",3.89323728922902e-321,0,0.48,0.17,NA
"523",3.89323728922902e-321,0,0.48,0.18,NA
"524",3.89323728922902e-321,0,0.48,0.19,NA
"525",3.89323728922902e-321,0,0.48,0.2,NA
"526",3.64134038895273e-85,2.05433531589344e-84,0.5,0,NA
"527",6.84348479727704e-125,4.69329875155577e-124,0.5,0.01,NA
"528",2.9098632186723e-165,0,0.5,0.02,NA
"529",2.48194652048236e-206,0,0.5,0.03,NA
"530",2.97765911047124e-248,0,0.5,0.04,NA
"531",7.97785686152185e-296,0,0.5,0.05,NA
"532",1.27963002272883e-320,0,0.5,0.06,NA
"533",5.08887615216484e-321,0,0.5,0.07,NA
"534",5.08887615216484e-321,0,0.5,0.08,NA
"535",5.08887615216484e-321,0,0.5,0.09,NA
"536",5.08887615216484e-321,0,0.5,0.1,NA
"537",5.08887615216484e-321,0,0.5,0.11,NA
"538",5.08887615216484e-321,0,0.5,0.12,NA
"539",4.07604157819028e-321,0,0.5,0.13,NA
"540",4.07604157819028e-321,0,0.5,0.14,NA
"541",4.07604157819028e-321,0,0.5,0.15,NA
"542",4.07604157819028e-321,0,0.5,0.16,NA
"543",4.07604157819028e-321,0,0.5,0.17,NA
"544",4.07604157819028e-321,0,0.5,0.18,NA
"545",4.07604157819028e-321,0,0.5,0.19,NA
"546",4.07604157819028e-321,0,0.5,0.2,NA
