"","Equil.pop","Equil.sd","speed","harvest","thresh"
"187",7.13704401719716e-223,0,0.16,0.18,NA
"188",1.91991342180197e-249,0,0.16,0.19,NA
"189",3.23018988083047e-276,0,0.16,0.2,NA
"190",1889.53506051906,0,0.18,0,NA
"191",1672.77938323173,0.135110937278582,0.18,0.01,NA
"192",1453.9408241961,0.236477680784055,0.18,0.02,NA
"193",1232.98424827229,0.302854011625008,0.18,0.03,NA
"194",1009.87366967479,0.332960801245264,0.18,0.04,NA
"195",784.57222509216,0.325493010837732,0.18,0.05,NA
"196",557.042145640612,0.279127720192427,0.18,0.06,NA
"197",327.244727600048,0.192532309416019,0.18,0.07,NA
"198",95.1403022819246,0.064371644486602,0.18,0.08,NA
"199",1.06156266276978e-10,1.9121954620636e-10,0.18,0.09,NA
"200",7.46399686858067e-30,2.41160949234295e-29,0.18,0.1,NA
"201",3.30956901282688e-51,1.39185439532152e-50,0.18,0.11,NA
"202",5.15466819860968e-76,2.57658563872867e-75,0.18,0.12,NA
"203",2.57406747640511e-101,1.46375062914741e-100,0.18,0.13,NA
"204",7.23512852932737e-127,4.56104398814731e-126,0.18,0.14,NA
"205",1.24533468919592e-152,8.55561542622695e-152,0.18,0.15,NA
"206",1.3431737670016e-178,0,0.18,0.16,NA
"207",9.1321718405887e-205,0,0.18,0.17,NA
"208",3.91192495840407e-231,0,0.18,0.18,NA
"209",1.05213551536682e-257,0,0.18,0.19,NA
"210",1.76778412780496e-284,0,0.18,0.2,NA
"211",1782.43103518222,0,0.2,0,NA
"212",1564.72862906269,0.1396617814679,0.2,0.01,NA
"213",1344.92750491481,0.241731136481656,0.2,0.02,NA
"214",1122.99211571154,0.304819326705572,0.2,0.03,NA
"215",898.886048086228,0.327509491154391,0.2,0.04,NA
"216",672.571994992062,0.308357843936399,0.2,0.05,NA
"217",444.011727315461,0.245894895391341,0.2,0.06,NA
"218",213.166064388992,0.138626643538197,0.2,0.07,NA
"219",0.297271627964801,0.104636608927257,0.2,0.08,NA
"220",6.24765594587808e-20,1.62358646518592e-19,0.2,0.09,NA
"221",4.39133627903851e-39,1.64013581366891e-38,0.2,0.1,NA
"222",1.99294428303866e-60,9.17558102763432e-60,0.2,0.11,NA
"223",3.24119897214825e-85,1.73019937087213e-84,0.2,0.12,NA
"224",1.65842503505921e-110,9.92927067075692e-110,0.2,0.13,NA
"225",4.73183360413793e-136,3.11183086911975e-135,0.2,0.14,NA
"226",8.22340319050432e-162,5.8556089197779e-161,0.2,0.15,NA
"227",8.92487052367025e-188,0,0.2,0.16,NA
"228",6.09159054580225e-214,0,0.2,0.17,NA
"229",2.61509686257125e-240,0,0.2,0.18,NA
"230",7.03934424237904e-267,0,0.2,0.19,NA
"231",1.18245733005492e-293,0,0.2,0.2,NA
"232",1664.08537275648,0,0.22,0,NA
"233",1445.77997348134,0.101681978001833,0.22,0.01,NA
"234",1225.36645252601,0.173453291207381,0.22,0.02,NA
"235",1002.80901747428,0.214283122845142,0.22,0.03,NA
"236",778.071000992726,0.223103943873845,0.22,0.04,NA
"237",551.114833055921,0.198809812581041,0.22,0.05,NA
"238",321.90201209301,0.14025456790621,0.22,0.06,NA
"239",90.3930760789457,0.046249906170306,0.22,0.07,NA
"240",6.59321363744416e-11,1.20527032635524e-10,0.22,0.08,NA
"241",1.09037726727684e-29,3.52826180360716e-29,0.22,0.09,NA
"242",8.44270187133798e-49,3.54706962183954e-48,0.22,0.1,NA
"243",4.30060190876839e-70,2.14526700842371e-69,0.22,0.11,NA
"244",7.99297160082902e-95,4.53324613849219e-94,0.22,0.12,NA
"245",4.61699640842713e-120,2.90179726983427e-119,0.22,0.13,NA
