"","x"
"626",1832.30755269212
"627",1817.44039163755
"628",1803.49964552414
"629",1790.41625988995
"630",1778.12752007759
"631",1766.57634442672
"632",1755.71066857325
"633",1745.48290895279
"634",1735.84949398723
"635",1726.77045319275
"636",1718.20905601375
"637",1710.13149348544
"638",1702.50659689984
"639",1695.30558853815
"640",1688.50186027142
"641",1682.07077644825
"642",1675.98949800468
"643",1670.23682516608
"644",1664.79305647699
"645",1659.63986220493
"646",1654.76017042702
"647",1650.13806433252
"648",1645.7586894649
"649",1641.60816979133
"650",1637.67353162714
"651",1633.94263456404
"652",1630.40410865479
"653",1627.04729719721
"654",1623.86220453815
"655",1620.83944838624
"656",1619.58145396755
"657",1621.13575340521
"658",1625.32962319633
"659",1632.16478354389
"660",1641.62816655962
"661",1653.67953350997
"662",1668.24866435911
"663",1685.2337930076
"664",1704.50070452954
"665",1725.88253967802
"666",1749.18042322931
"667",1773.36353151706
"668",1796.66161177385
"669",1818.98379573884
"670",1840.33183992252
"671",1860.72024976778
"672",1880.16735482229
"673",1898.69413369361
"674",1916.32376654515
"675",1933.08126908757
"676",1948.9931526719
"677",1964.0871074389
"678",1977.24330125545
"679",1986.32214642388
"680",1991.66585149085
"681",1993.32462408817
"682",1991.38853432311
"683",1986.0029994001
"684",1977.36705988508
"685",1965.72870402106
"686",1951.37856781564
"687",1934.64237158602
"688",1915.87239407969
"689",1895.73187750399
"690",1876.78918430362
"691",1859.07737395349
"692",1842.51083479718
"693",1827.00067565454
"694",1812.46563003738
"695",1798.83209233666
"696",1786.03331011714
"697",1774.00861321815
"698",1762.70273950048
"699",1752.06524820899
"700",1742.05000835143
"701",1732.61475115536
"702",1723.72067741833
"703",1715.33211203795
"704",1707.41619922264
"705",1699.94263288737
"706",1692.88341757099
"707",1686.21265590551
"708",1679.90635924678
"709",1673.94227856237
"710",1668.29975308151
"711",1662.95957455725
"712",1657.9038652837
"713",1653.11596825969
"714",1648.58034810186
"715",1644.28250149138
"716",1640.2088760931
"717",1636.34679701939
"718",1632.68440002546
"719",1629.21057072179
"720",1625.91488917512
"721",1622.78757934342
"722",1619.81946285517
"723",1619.58898998069
"724",1622.03493030389
"725",1627.1187918943
"726",1634.84153187428
"727",1645.18165662872
"728",1658.08923160951
"729",1673.48372955505
"730",1691.25269802245
"731",1711.25108176504
"732",1733.30128768529
"733",1757.19411665339
"734",1781.10349939517
"735",1804.08251374928
"736",1826.08422183061
"737",1847.11604517774
"738",1867.19391887759
"739",1886.33709474729
"740",1904.56731446412
"741",1921.90839830124
"742",1938.38588827062
"743",1954.02671564764
"744",1968.85889187434
"745",1980.59992260059
"746",1988.4356240872
"747",1992.54919106352
"748",1993.00151470321
"749",1989.90111265848
"750",1983.41167070973
"751",1973.74914290818
"752",1961.17649243328
"753",1945.9969378867
"754",1928.54603519747
"755",1909.18289878995
"756",1889.43532789934
"757",1870.90331728103
"758",1853.57398837546
"759",1837.36008447854
"760",1822.17525205947
"761",1807.9408153497
"762",1794.58548731229
"763",1782.04457154703
"764",1770.25922431947
"765",1759.1758103396
"766",1748.74534182421
"767",1738.92298880397
"768",1729.66765034468
"769",1720.94157800772
"770",1712.71004425694
"771",1704.94104965966
"772",1697.60506367364
"773",1690.6747945959
"774",1684.1249849033
"775",1677.93222876174
"776",1672.07480894036
"777",1666.53255075422
"778",1661.2866909861
"779",1656.31976001542
"780",1651.615475618
"781",1647.15864710189
"782",1642.93508861611
"783",1638.93154061682
"784",1635.1355986022
"785",1631.53564833659
"786",1628.12080687867
"787",1624.88086881041
"788",1621.80625713438
"789",1619.53015553374
"790",1620.21303573527
"791",1623.53314052284
"792",1629.49299255334
"793",1638.08781266512
"794",1649.28694672338
"795",1663.03041926725
"796",1679.22714665065
"797",1697.75382063164
"798",1718.45446589869
"799",1741.14077951154
"800",1765.59338120884
"801",1789.20818506828
"802",1811.84900877176
"803",1833.51184605241
"804",1854.20973372133
"805",1873.96004564048
"806",1892.78296472744
"807",1910.70099915894
"808",1927.73860753622
"809",1943.92185183852
"810",1959.27807304422
"811",1973.83559040986
"812",1984.13449249449
"813",1990.69249602312
"814",1993.54883975265
"815",1992.77507990242
"816",1988.49810190623
"817",1980.89956335745
"818",1970.21182468264
"819",1956.71213286102
"820",1940.71544590665
"821",1922.56619518248
"822",1902.62929029252
"823",1883.26529309087
"824",1865.13359274517
"825",1848.17731281781
"826",1832.30755269212
"827",1817.44039163755
"828",1803.49964552414
"829",1790.41625988995
"830",1778.12752007759
"831",1766.57634442672
"832",1755.71066857325
"833",1745.48290895279
"834",1735.84949398723
"835",1726.77045319275
"836",1718.20905601375
"837",1710.13149348544
"838",1702.50659689984
"839",1695.30558853815
"840",1688.50186027142
"841",1682.07077644825
"842",1675.98949800468
"843",1670.23682516608
"844",1664.79305647699
"845",1659.63986220493
"846",1654.76017042702
"847",1650.13806433252
"848",1645.7586894649
"849",1641.60816979133
"850",1637.67353162714
"851",1633.94263456404
"852",1630.40410865479
"853",1627.04729719721
"854",1623.86220453815
"855",1620.83944838624
"856",1619.58145396755
"857",1621.13575340521
"858",1625.32962319633
"859",1632.16478354389
"860",1641.62816655962
"861",1653.67953350997
"862",1668.24866435911
"863",1685.2337930076
"864",1704.50070452954
"865",1725.88253967802
"866",1749.18042322931
"867",1773.36353151706
"868",1796.66161177385
"869",1818.98379573884
"870",1840.33183992252
"871",1860.72024976778
"872",1880.16735482229
"873",1898.69413369361
"874",1916.32376654515
"875",1933.08126908757
"876",1948.9931526719
"877",1964.0871074389
"878",1977.24330125545
"879",1986.32214642388
"880",1991.66585149085
"881",1993.32462408817
"882",1991.38853432311
"883",1986.0029994001
"884",1977.36705988508
"885",1965.72870402106
"886",1951.37856781564
"887",1934.64237158602
"888",1915.87239407969
"889",1895.73187750399
"890",1876.78918430362
"891",1859.07737395349
"892",1842.51083479718
"893",1827.00067565454
"894",1812.46563003738
"895",1798.83209233666
"896",1786.03331011714
"897",1774.00861321815
"898",1762.70273950048
"899",1752.06524820899
"900",1742.05000835143
"901",1732.61475115536
"902",1723.72067741833
"903",1715.33211203795
"904",1707.41619922264
"905",1699.94263288737
"906",1692.88341757099
"907",1686.21265590551
"908",1679.90635924678
"909",1673.94227856237
"910",1668.29975308151
"911",1662.95957455725
"912",1657.9038652837
"913",1653.11596825969
"914",1648.58034810186
"915",1644.28250149138
"916",1640.2088760931
"917",1636.34679701939
"918",1632.68440002546
"919",1629.21057072179
"920",1625.91488917512
"921",1622.78757934342
"922",1619.81946285517
"923",1619.58898998069
"924",1622.03493030389
"925",1627.1187918943
"926",1634.84153187428
"927",1645.18165662872
"928",1658.08923160951
"929",1673.48372955505
"930",1691.25269802245
"931",1711.25108176504
"932",1733.30128768529
"933",1757.19411665339
"934",1781.10349939517
"935",1804.08251374928
"936",1826.08422183061
"937",1847.11604517774
"938",1867.19391887759
"939",1886.33709474729
"940",1904.56731446412
"941",1921.90839830124
"942",1938.38588827062
"943",1954.02671564764
"944",1968.85889187434
"945",1980.59992260059
"946",1988.4356240872
"947",1992.54919106352
"948",1993.00151470321
"949",1989.90111265848
"950",1983.41167070973
"951",1973.74914290818
"952",1961.17649243328
"953",1945.9969378867
"954",1928.54603519747
"955",1909.18289878995
"956",1889.43532789934
"957",1870.90331728103
"958",1853.57398837546
"959",1837.36008447854
"960",1822.17525205947
"961",1807.9408153497
"962",1794.58548731229
"963",1782.04457154703
"964",1770.25922431947
"965",1759.1758103396
"966",1748.74534182421
"967",1738.92298880397
"968",1729.66765034468
"969",1720.94157800772
"970",1712.71004425694
"971",1704.94104965966
"972",1697.60506367364
"973",1690.6747945959
"974",1684.1249849033
"975",1677.93222876174
"976",1672.07480894036
"977",1666.53255075422
"978",1661.2866909861
"979",1656.31976001542
"980",1651.615475618
"981",1647.15864710189
"982",1642.93508861611
"983",1638.93154061682
"984",1635.1355986022
"985",1631.53564833659
"986",1628.12080687867
"987",1624.88086881041
"988",1621.80625713438
"989",1619.53015553374
"990",1620.21303573527
"991",1623.53314052284
"992",1629.49299255334
"993",1638.08781266512
"994",1649.28694672338
"995",1663.03041926725
"996",1679.22714665065
"997",1697.75382063164
"998",1718.45446589869
"999",1741.14077951154
"1000",1765.59338120884
"1001",1789.20818506828
"1002",1811.84900877176
"1003",1833.51184605241
"1004",1854.20973372133
"1005",1873.96004564048
"1006",1892.78296472744
"1007",1910.70099915894
"1008",1927.73860753622
"1009",1943.92185183852
"1010",1959.27807304422
"1011",1973.83559040986
"1012",1984.13449249449
"1013",1990.69249602312
"1014",1993.54883975265
"1015",1992.77507990242
"1016",1988.49810190623
"1017",1980.89956335745
"1018",1970.21182468264
"1019",1956.71213286102
"1020",1940.71544590665
"1021",1922.56619518248
"1022",1902.62929029252
"1023",1883.26529309087
"1024",1865.13359274517
"1025",1848.17731281781
"1026",1832.30755269212
"1027",1817.44039163755
"1028",1803.49964552414
"1029",1790.41625988995
"1030",1778.12752007759
"1031",1766.57634442672
"1032",1755.71066857325
"1033",1745.48290895279
"1034",1735.84949398723
"1035",1726.77045319275
"1036",1718.20905601375
"1037",1710.13149348544
"1038",1702.50659689984
"1039",1695.30558853815
"1040",1688.50186027142
"1041",1682.07077644825
"1042",1675.98949800468
"1043",1670.23682516608
"1044",1664.79305647699
"1045",1659.63986220493
"1046",1654.76017042702
"1047",1650.13806433252
"1048",1645.7586894649
"1049",1641.60816979133
"1050",1637.67353162714
"1051",1633.94263456404
"1052",1630.40410865479
"1053",1627.04729719721
"1054",1623.86220453815
"1055",1620.83944838624
"1056",1619.58145396755
"1057",1621.13575340521
"1058",1625.32962319633
"1059",1632.16478354389
"1060",1641.62816655962
"1061",1653.67953350997
"1062",1668.24866435911
"1063",1685.2337930076
"1064",1704.50070452954
"1065",1725.88253967802
"1066",1749.18042322931
"1067",1773.36353151706
"1068",1796.66161177385
"1069",1818.98379573884
"1070",1840.33183992252
"1071",1860.72024976778
"1072",1880.16735482229
"1073",1898.69413369361
"1074",1916.32376654515
"1075",1933.08126908757
"1076",1948.9931526719
"1077",1964.0871074389
"1078",1977.24330125545
"1079",1986.32214642388
"1080",1991.66585149085
"1081",1993.32462408817
"1082",1991.38853432311
"1083",1986.0029994001
"1084",1977.36705988508
"1085",1965.72870402106
"1086",1951.37856781564
"1087",1934.64237158602
"1088",1915.87239407969
"1089",1895.73187750399
"1090",1876.78918430362
"1091",1859.07737395349
"1092",1842.51083479718
"1093",1827.00067565454
"1094",1812.46563003738
"1095",1798.83209233666
"1096",1786.03331011714
"1097",1774.00861321815
"1098",1762.70273950048
"1099",1752.06524820899
"1100",1742.05000835143
"1101",1732.61475115536
"1102",1723.72067741833
"1103",1715.33211203795
"1104",1707.41619922264
"1105",1699.94263288737
"1106",1692.88341757099
"1107",1686.21265590551
"1108",1679.90635924678
"1109",1673.94227856237
"1110",1668.29975308151
"1111",1662.95957455725
"1112",1657.9038652837
"1113",1653.11596825969
"1114",1648.58034810186
"1115",1644.28250149138
"1116",1640.2088760931
"1117",1636.34679701939
"1118",1632.68440002546
"1119",1629.21057072179
"1120",1625.91488917512
"1121",1622.78757934342
"1122",1619.81946285517
"1123",1619.58898998069
"1124",1622.03493030389
"1125",1627.1187918943
"1126",1634.84153187428
"1127",1645.18165662872
"1128",1658.08923160951
"1129",1673.48372955505
"1130",1691.25269802245
"1131",1711.25108176504
"1132",1733.30128768529
"1133",1757.19411665339
"1134",1781.10349939517
"1135",1804.08251374928
"1136",1826.08422183061
"1137",1847.11604517774
"1138",1867.19391887759
"1139",1886.33709474729
"1140",1904.56731446412
"1141",1921.90839830124
"1142",1938.38588827062
"1143",1954.02671564764
"1144",1968.85889187434
"1145",1980.59992260059
"1146",1988.4356240872
"1147",1992.54919106352
"1148",1993.00151470321
"1149",1989.90111265848
"1150",1983.41167070973
"1151",1973.74914290818
"1152",1961.17649243328
"1153",1945.9969378867
"1154",1928.54603519747
"1155",1909.18289878995
"1156",1889.43532789934
"1157",1870.90331728103
"1158",1853.57398837546
"1159",1837.36008447854
"1160",1822.17525205947
"1161",1807.9408153497
"1162",1794.58548731229
"1163",1782.04457154703
"1164",1770.25922431947
"1165",1759.1758103396
"1166",1748.74534182421
"1167",1738.92298880397
"1168",1729.66765034468
"1169",1720.94157800772
"1170",1712.71004425694
"1171",1704.94104965966
"1172",1697.60506367364
"1173",1690.6747945959
"1174",1684.1249849033
"1175",1677.93222876174
"1176",1672.07480894036
"1177",1666.53255075422
"1178",1661.2866909861
"1179",1656.31976001542
"1180",1651.615475618
"1181",1647.15864710189
"1182",1642.93508861611
"1183",1638.93154061682
"1184",1635.1355986022
"1185",1631.53564833659
"1186",1628.12080687867
"1187",1624.88086881041
"1188",1621.80625713438
"1189",1619.53015553374
"1190",1620.21303573527
"1191",1623.53314052284
"1192",1629.49299255334
"1193",1638.08781266512
"1194",1649.28694672338
"1195",1663.03041926725
"1196",1679.22714665065
"1197",1697.75382063164
"1198",1718.45446589869
"1199",1741.14077951154
"1200",1765.59338120884
"1201",1789.20818506828
"1202",1811.84900877176
