"","x"
"698",1387.67947668226
"699",1374.12343652437
"700",1360.6191757038
"701",1347.17638536331
"702",1333.95742002334
"703",1320.92015993395
"704",1308.02324991285
"705",1295.2258128783
"706",1282.48714934564
"707",1269.76643366147
"708",1257.02240292777
"709",1244.2130332609
"710",1231.29519743617
"711",1218.22429723453
"712",1204.95386282428
"713",1191.43511020977
"714",1177.61644607772
"715",1163.44290715367
"716",1148.85551829035
"717",1133.79054972571
"718",1118.17864896851
"719",1101.94381616095
"720",1085.00218291646
"721",1067.26054264208
"722",1048.61456391275
"723",1033.6063444478
"724",1022.23625345339
"725",1014.61836609799
"726",1011.01824106597
"727",1011.74706031216
"728",1017.15453652841
"729",1027.6263552625
"730",1043.57928536736
"731",1065.45180464091
"732",1093.68812544043
"733",1128.71326216412
"734",1166.30756940791
"735",1203.91775737663
"736",1241.30759767356
"737",1278.37616238729
"738",1315.039966413
"739",1351.22056506568
"740",1386.84393460359
"741",1421.84090582179
"742",1456.14761642207
"743",1489.70588175189
"744",1522.46347281126
"745",1549.85942225414
"746",1570.48807018107
"747",1584.89034912017
"748",1593.40246850346
"749",1596.4579573321
"750",1594.57742406789
"751",1588.34031399697
"752",1578.35734385389
"753",1565.24613835401
"754",1549.61080322118
"755",1532.02560882162
"756",1514.56206645926
"757",1498.50258708814
"758",1482.92417232065
"759",1467.7817077185
"760",1453.02090269897
"761",1438.58875162667
"762",1424.43407131966
"763",1410.50716049304
"764",1396.75939770041
"765",1383.14284338384
"766",1369.60984529114
"767",1356.11264060675
"768",1342.74910386675
"769",1329.59525341776
"770",1316.6092565574
"771",1303.74995057709
"772",1290.97655076398
"773",1278.2483492667
"774",1265.52440946265
"775",1252.76325128305
"776",1239.92252195767
"777",1226.95864600994
"778",1213.82644752231
"779",1200.47873660972
"780",1186.86585061569
"781",1172.93513868618
"782",1158.6303759546
"783",1143.89109041004
"784",1128.65178137816
"785",1112.84100307628
"786",1096.3802794283
"787",1079.18280654441
"788",1061.15188597025
"789",1043.32055255967
"790",1029.55061538051
"791",1019.40084141008
"792",1013.08529926647
"793",1010.8874408943
"794",1013.13158421843
"795",1020.17975432095
"796",1032.42869395752
"797",1050.30370093757
"798",1074.24730054393
"799",1104.70055208285
"800",1142.07459052357
"801",1179.76294289822
"802",1217.31288329708
"803",1254.59832387882
"804",1291.53152805498
"805",1328.03140904573
"806",1364.02109669744
"807",1399.42824945021
"808",1434.18554696618
"809",1468.23111850737
"810",1501.50888109823
"811",1533.96878405905
"812",1558.82937502558
"813",1577.2926378361
"814",1589.63539898381
"815",1596.21917538139
"816",1597.51011187116
"817",1594.05260013187
"818",1586.44029822615
"819",1575.28945812784
"820",1561.21582844456
"821",1544.81560822013
"822",1526.65049079377
"823",1509.85813191014
"824",1493.92318172044
"825",1478.45959004956
"826",1463.416225201
"827",1448.73882661038
"828",1434.37484534225
"829",1420.27347662319
"830",1406.38527893589
"831",1392.66177073511
"832",1379.0550327409
"833",1365.51731172347
"834",1352.00061873369
"835",1338.69313054213
"836",1325.58237947626
"837",1312.62670524792
"838",1299.78503088716
"839",1287.0165637881
"840",1274.28049271042
"841",1261.53567910728
"842",1248.74033770414
"843",1235.85170057598
"844",1222.82565830097
"845",1209.61637087587
"846",1196.1758398925
"847",1182.45343191825
"848",1168.39534099362
"849",1153.9439755142
"850",1139.03725130785
"851",1123.60776817687
"852",1107.58184116744
"853",1090.87834980774
"854",1073.40735773416
"855",1055.06844034765
"856",1038.63175397941
"857",1026.03359362745
"858",1017.12179433449
"859",1012.13571020343
"860",1011.37254351821
"861",1015.16929698979
"862",1023.89995230427
"863",1037.97161066739
"864",1057.81682749653
"865",1083.88008258434
"866",1116.59609481622
"867",1154.0844592496
"868",1191.73858991192
"869",1229.21365204676
"870",1266.39595211742
"871",1303.19982049128
"872",1339.54544532312
"873",1375.35733663577
"874",1410.56469886513
"875",1445.1019038372
"876",1478.90889075523
"877",1511.93147459505
"878",1541.84948119582
"879",1564.60175780475
"880",1581.03402094132
"881",1591.45492852855
"882",1596.26336392
"883",1595.95405396151
"884",1591.09020606292
"885",1582.27516891246
"886",1570.12687355056
"887",1555.25605442588
"888",1538.24856989588
"889",1520.04723285752
"890",1503.81678224251
"891",1488.07977492113
"892",1472.79716738456
"893",1457.91441347675
"894",1443.37782167701
"895",1429.13561938769
"896",1415.1376520015
"897",1401.33497965249
"898",1387.67947668226
"899",1374.12343652437
"900",1360.6191757038
"901",1347.17638536331
"902",1333.95742002334
"903",1320.92015993395
"904",1308.02324991285
"905",1295.2258128783
"906",1282.48714934564
"907",1269.76643366147
"908",1257.02240292777
"909",1244.2130332609
"910",1231.29519743617
"911",1218.22429723453
"912",1204.95386282428
"913",1191.43511020977
"914",1177.61644607772
"915",1163.44290715367
"916",1148.85551829035
"917",1133.79054972571
"918",1118.17864896851
"919",1101.94381616095
"920",1085.00218291646
"921",1067.26054264208
"922",1048.61456391275
"923",1033.6063444478
"924",1022.23625345339
"925",1014.61836609799
"926",1011.01824106597
"927",1011.74706031216
"928",1017.15453652841
"929",1027.6263552625
"930",1043.57928536736
"931",1065.45180464091
"932",1093.68812544043
"933",1128.71326216412
"934",1166.30756940791
"935",1203.91775737663
"936",1241.30759767356
"937",1278.37616238729
"938",1315.039966413
"939",1351.22056506568
"940",1386.84393460359
"941",1421.84090582179
"942",1456.14761642207
"943",1489.70588175189
"944",1522.46347281126
"945",1549.85942225414
"946",1570.48807018107
"947",1584.89034912017
"948",1593.40246850346
"949",1596.4579573321
"950",1594.57742406789
"951",1588.34031399697
"952",1578.35734385389
"953",1565.24613835401
"954",1549.61080322118
"955",1532.02560882162
"956",1514.56206645926
"957",1498.50258708814
"958",1482.92417232065
"959",1467.7817077185
"960",1453.02090269897
"961",1438.58875162667
"962",1424.43407131966
"963",1410.50716049304
"964",1396.75939770041
"965",1383.14284338384
"966",1369.60984529114
"967",1356.11264060675
"968",1342.74910386675
"969",1329.59525341776
"970",1316.6092565574
"971",1303.74995057709
"972",1290.97655076398
"973",1278.2483492667
"974",1265.52440946265
"975",1252.76325128305
"976",1239.92252195767
"977",1226.95864600994
"978",1213.82644752231
"979",1200.47873660972
"980",1186.86585061569
"981",1172.93513868618
"982",1158.6303759546
"983",1143.89109041004
"984",1128.65178137816
"985",1112.84100307628
"986",1096.3802794283
"987",1079.18280654441
"988",1061.15188597025
"989",1043.32055255967
"990",1029.55061538051
"991",1019.40084141008
"992",1013.08529926647
"993",1010.8874408943
"994",1013.13158421843
"995",1020.17975432095
"996",1032.42869395752
"997",1050.30370093757
"998",1074.24730054393
"999",1104.70055208285
"1000",1142.07459052357
"1001",1179.76294289822
"1002",1217.31288329708
"1003",1254.59832387882
"1004",1291.53152805498
"1005",1328.03140904573
"1006",1364.02109669744
"1007",1399.42824945021
"1008",1434.18554696618
"1009",1468.23111850737
"1010",1501.50888109823
"1011",1533.96878405905
"1012",1558.82937502558
"1013",1577.2926378361
"1014",1589.63539898381
"1015",1596.21917538139
"1016",1597.51011187116
"1017",1594.05260013187
"1018",1586.44029822615
"1019",1575.28945812784
"1020",1561.21582844456
"1021",1544.81560822013
"1022",1526.65049079377
"1023",1509.85813191014
"1024",1493.92318172044
"1025",1478.45959004956
"1026",1463.416225201
"1027",1448.73882661038
"1028",1434.37484534225
"1029",1420.27347662319
"1030",1406.38527893589
"1031",1392.66177073511
"1032",1379.0550327409
"1033",1365.51731172347
"1034",1352.00061873369
"1035",1338.69313054213
"1036",1325.58237947626
"1037",1312.62670524792
"1038",1299.78503088716
"1039",1287.0165637881
"1040",1274.28049271042
"1041",1261.53567910728
"1042",1248.74033770414
"1043",1235.85170057598
"1044",1222.82565830097
"1045",1209.61637087587
"1046",1196.1758398925
"1047",1182.45343191825
"1048",1168.39534099362
"1049",1153.9439755142
"1050",1139.03725130785
"1051",1123.60776817687
"1052",1107.58184116744
"1053",1090.87834980774
"1054",1073.40735773416
"1055",1055.06844034765
"1056",1038.63175397941
"1057",1026.03359362745
"1058",1017.12179433449
"1059",1012.13571020343
"1060",1011.37254351821
"1061",1015.16929698979
"1062",1023.89995230427
"1063",1037.97161066739
"1064",1057.81682749653
"1065",1083.88008258434
"1066",1116.59609481622
"1067",1154.0844592496
"1068",1191.73858991192
"1069",1229.21365204676
"1070",1266.39595211742
"1071",1303.19982049128
"1072",1339.54544532312
"1073",1375.35733663577
"1074",1410.56469886513
"1075",1445.1019038372
"1076",1478.90889075523
"1077",1511.93147459505
"1078",1541.84948119582
"1079",1564.60175780475
"1080",1581.03402094132
"1081",1591.45492852855
"1082",1596.26336392
